codigo;descripcion;tipo;linea;acabado;color_real;longitud;stock;pedidos
564.012.208;Hoja Z60 Euro-Design 60 Mar-Qrz/Qrz Pres. 5,8 m.;Hoja Z60;Euro-Design 60;Euro-Design 60 Mar-Qrz/Qrz;Euro-Design 60 Mar-Qrz/Qrz;5.8;0.0;0.0
564.012.209;Hoja Z60 Euro-Design 60 Bco-Bco/Qrz Pres. 5,8m.;Hoja Z60;Euro-Design 60;Euro-Design 60 Bco-Bco/Qrz;Blanco;5.8;0.0;0.0
564.012.210;Hoja Z60 Euro-Design 60 Bco-Qrz/Bco Pres. 5,8m.;Hoja Z60;Euro-Design 60;Euro-Design 60 Bco-Qrz/Bco;Blanco;5.8;0.0;0.0
500.393.100;Hoja T79 Apert. exterior Euro-Design 60 Blanco Pres. 5,8 m.;Hoja T79 Apert. exterior;Euro-Design 60;Apert. exterior Euro-Design 60 Blanco;Apert. exterior Euro-Design 60 Blanco;5.8;0.0;0.0
510.393.002;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Rob/Rob Pres. 5,8 m;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Rob/Rob;Roble;5.8;0.0;0.0
510.393.010;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Rob Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Rob;Roble;5.8;0.0;0.0
510.393.011;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Rob/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Rob/Bco;Roble;5.8;0.0;0.0
510.393.056;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Ant L/Ant L Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Ant L/Ant L;Ant L;5.8;0.0;0.0
510.393.057;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Ant L Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Ant L;Ant L;5.8;0.0;0.0
510.393.058;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Ant L/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Ant L/Bco;Ant L;5.8;0.0;0.0
510.393.348;Hoja T79 Apert. exterior Euro-Desing 60 Mar-B.Brow/B.Brow Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-B.Brow/B.Brow;Black Brown;5.8;0.0;0.0
510.393.016;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/B.Brow Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/B.Brow;Black Brown;5.8;0.0;0.0
510.393.017;Hoja T79 Apert. exterior Euro-Desing 60 Bco-B.Brow/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-B.Brow/Bco;Black Brown;5.8;0.0;0.0
510.393.267;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Nog/Nog Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Nog/Nog;Nogal;5.8;0.0;0.0
510.393.337;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Nog Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Nog;Nogal;6;0.0;0.0
510.393.018;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Nog/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Nog/Bco;Nogal;5.8;0.0;0.0
510.393.005;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Win/Win Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Win/Win;Winchester;5.8;0.0;0.0
510.393.022;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Win Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Win;Winchester;5.8;0.0;0.0
510.393.023;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Win/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Win/Bco;Winchester;5.8;0.0;0.0
510.393.264;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Mon/Mon Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Mon/Mon;Monument;5.8;0.0;0.0
510.393.024;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Mon Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Mon;Monument;5.8;0.0;0.0
510.393.025;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Mon/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Mon/Bco;Monument;5.8;0.0;0.0
510.393.006;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Negro M./Negro M. Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Negro M./Negro M.;Apert. exterior Euro-Desing 60 Mar-Negro M./Negro M.;5.8;0.0;0.0
510.393.026;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Negro M. Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Negro M.;Blanco;5.8;0.0;0.0
510.393.028;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Negro M./Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Negro M./Bco;Blanco;5.8;0.0;0.0
510.393.007;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Turn/Turn Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Turn/Turn;Turner;5.8;0.0;0.0
510.393.029;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Turn Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Turn;Turner;5.8;0.0;0.0
510.393.030;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Turn/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Turn/Bco;Turner;5.8;0.0;0.0
510.393.031;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Sheff A./Sheff A. Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Sheff A./Sheff A.;Sheffield;5.8;0.0;0.0
510.393.032;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Sheff A. Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Sheff A.;Sheffield;5.8;0.0;0.0
510.393.033;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Sheff A./Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Sheff A./Bco;Sheffield;5.8;0.0;0.0
510.393.008;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Hab/Hab Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Hab/Hab;Habano;5.8;0.0;0.0
510.393.034;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Hab Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Hab;Habano;5.8;0.0;0.0
510.393.035;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Hab/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Hab/Bco;Habano;5.8;0.0;0.0
510.393.009;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Tit/Tit Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Tit/Tit;Titanium;5.8;0.0;0.0
510.393.036;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Tit Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Tit;Titanium;5.8;0.0;0.0
510.393.038;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Tit/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Tit/Bco;Titanium;5.8;0.0;0.0
510.393.049;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Ant M/Ant M Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Ant M/Ant M;Ant M;5.8;0.0;0.0
510.393.050;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Ant M Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Ant M;Ant M;5.8;0.0;0.0
510.393.052;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Ant M/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Ant M/Bco;Ant M;5.8;0.0;0.0
510.393.053;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Black S/Black S Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Black S/Black S;Apert. exterior Euro-Desing 60 Mar-Black S/Black S;5.8;0.0;0.0
510.393.054;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Black S Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Black S;Blanco;5.8;0.0;0.0
510.393.055;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Black S/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Black S/Bco;Blanco;5.8;0.0;0.0
510.393.042;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Nut/Nut Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Nut/Nut;Nutmeg;5.8;0.0;0.0
510.393.043;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Nut Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Nut;Nutmeg;5.8;0.0;0.0
510.393.044;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Nut/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Nut/Bco;Nutmeg;5.8;0.0;0.0
510.393.045;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Qrz/Qrz Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Qrz/Qrz;Apert. exterior Euro-Desing 60 Mar-Qrz/Qrz;5.8;0.0;0.0
510.393.047;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Qrz Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Qrz;Blanco;5.8;0.0;0.0
510.393.048;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Qrz/Bco Pres. 5,8 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Qrz/Bco;Blanco;5.8;0.0;0.0
554.281.476;Hoja Z74 Euro-Design 60 Blanco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Blanco;Euro-Design 60 Blanco;6;0.0;0.0
564.081.790;Hoja Z74 Euro-Design 60 Mar-Rob/Rob Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Mar-Rob/Rob;Roble;6;0.0;0.0
564.081.270;Hoja Z74 Euro-Design 60 Bco-Bco/Rob Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Rob;Roble;6;0.0;0.0
564.081.269;Hoja Z74 Euro-Design 60 Bco-Rob/Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Rob/Bco;Roble;6;0.0;0.0
564.081.271;Hoja Z74 Euro-Design 60 Mar-Ant L/Ant L Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Mar-Ant L/Ant L;Ant L;6;0.0;0.0
564.081.279;Hoja Z74 Euro-Design 60 Bco-Bco/Ant L Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Ant L;Ant L;6;0.0;0.0
564.081.278;Hoja Z74 Euro-Design 60 Bco-Ant L/Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Ant L/Bco;Ant L;6;0.0;0.0
564.081.257;Hoja Z74 Euro-Design 60 Mar-B.Brow/B.Brow Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Mar-B.Brow/B.Brow;Black Brown;6;0.0;0.0
564.081.264;Hoja Z74 Euro-Design 60 Bco-Bco/B.Brow Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/B.Brow;Black Brown;6;0.0;0.0
564.081.258;Hoja Z74 Euro-Design 60 Bco-B.Brow/Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-B.Brow/Bco;Black Brown;6;0.0;0.0
564.081.265;Hoja Z74 Euro-Design 60 Mar-Nog/Nog Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Mar-Nog/Nog;Nogal;6;0.0;0.0
564.081.267;Hoja Z74 Euro-Design 60 Bco-Bco/Nog Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Nog;Nogal;6;0.0;0.0
564.081.266;Hoja Z74 Euro-Design 60 Bco-Nog/Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Nog/Bco;Nogal;6;0.0;0.0
564.081.295;Hoja Z74 Euro-Design 60 Mar-Win/WIn Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Mar-Win/WIn;Winchester;6;0.0;0.0
564.081.256;Hoja Z74 Euro-Design 60 Bco-Bco/Win Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Win;Winchester;6;0.0;0.0
564.081.249;Hoja Z74 Euro-Design 60 Bco-Win/Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Win/Bco;Winchester;6;0.0;0.0
564.081.195;Hoja Z74 Euro-Design 60 Mar-Mon/Mon Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Mar-Mon/Mon;Monument;6;0.0;0.0
564.081.193;Hoja Z74 Euro-Design 60 Bco-Bco/Mon Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Mon;Monument;6;0.0;0.0
564.081.194;Hoja Z74 Euro-Design 60 Bco-Mon/Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Mon/Bco;Monument;6;0.0;0.0
564.081.209;Hoja Z74 Euro-Design 60 Mar-Negro M./Negro M. Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Mar-Negro M./Negro M.;Euro-Design 60 Mar-Negro M./Negro M.;6;0.0;0.0
564.081.210;Hoja Z74 Euro-Design 60 Bco-Bco/Negro M. Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Negro M.;Blanco;6;0.0;0.0
564.081.214;Hoja Z74 Euro-Design 60 Bco-Negro M./Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Negro M./Bco;Blanco;6;0.0;0.0
564.081.229;Hoja Z74 Euro-Design 60 Mar-Turn/Turn Pres 6  m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Mar-Turn/Turn;Turner;6;0.0;0.0
564.081.230;Hoja Z74 Euro-Design 60 Bco-Bco/Turn Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Turn;Turner;6;0.0;0.0
564.081.234;Hoja Z74 Euro-Design 60 Bco-Turn/Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Turn/Bco;Turner;6;0.0;0.0
564.081.235;Hoja Z74 Euro-Design 60 Bco-Sheff A./Sheff A. Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Sheff A./Sheff A.;Sheffield;6;0.0;0.0
564.081.227;Hoja Z74 Euro-Design 60 Bco-Bco/Sheff A. Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Sheff A.;Sheffield;6;0.0;0.0
564.081.228;Hoja Z74 Euro-Design 60 Bco-Sheff A./Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Sheff A./Bco;Sheffield;6;0.0;0.0
564.081.239;Hoja Z74 Euro-Design 60 Mar-Hab/Hab Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Mar-Hab/Hab;Habano;6;0.0;0.0
564.081.245;Hoja Z74 Euro-Design 60 Bco-Bco/Hab Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Hab;Habano;6;0.0;0.0
564.081.244;Hoja Z74 Euro-Design 60 Bco-Hab/Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Hab/Bco;Habano;6;0.0;0.0
564.081.238;Hoja Z74 Euro-Design 60 Mar-Tit/Tit Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Mar-Tit/Tit;Titanium;6;0.0;0.0
564.081.242;Hoja Z74 Euro-Design 60 Bco-Bco/Tit Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Tit;Titanium;6;0.0;0.0
564.081.243;Hoja Z74 Euro-Design 60 Bco-Tit/Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Tit/Bco;Titanium;6;0.0;0.0
564.081.310;Hoja Z74 Euro-Design60 Mar-Ant M/Ant M Pres. 6 m.;Hoja Z;;Euro-Design60 Mar-Ant M/Ant M;Ant M;6;0.0;0.0
564.081.313;Hoja Z74 Euro-Design 60 Bco-Bco/Ant M Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Ant M;Ant M;6;0.0;0.0
564.081.315;Hoja Z74 Euro-Design 60 Bco-Ant M /Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Ant M /Bco;Ant M;6;0.0;0.0
564.081.316;Hoja Z74 Euro-Design60 Mar-Black S/Black S Pres. 6 m.;Hoja Z;;Euro-Design60 Mar-Black S/Black S;Euro-Design60 Mar-Black S/Black S;6;0.0;0.0
564.081.317;Hoja Z74 Euro-Design 60 Bco-Bco/Black S Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Black S;Blanco;6;0.0;0.0
564.081.318;Hoja Z74 Euro-Design 60 Bco-Black S /Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Black S /Bco;Blanco;6;0.0;0.0
564.081.304;Hoja Z74 Euro-Design60 Mar-Nut/Nut Pres. 6 m.;Hoja Z;;Euro-Design60 Mar-Nut/Nut;Nutmeg;6;0.0;0.0
564.081.305;Hoja Z74 Euro-Design 60 Bco-Bco/Nut Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Nut;Nutmeg;6;0.0;0.0
564.081.306;Hoja Z74 Euro-Design 60 Bco-Nut /Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Nut /Bco;Nutmeg;6;0.0;0.0
564.081.307;Hoja Z74 Euro-Design60 Mar-Qrz/Qrz Pres. 6 m.;Hoja Z;;Euro-Design60 Mar-Qrz/Qrz;Euro-Design60 Mar-Qrz/Qrz;6;0.0;0.0
564.081.308;Hoja Z74 Euro-Design 60 Bco-Bco/Qrz Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Bco/Qrz;Blanco;6;0.0;0.0
564.081.309;Hoja Z74 Euro-Design 60 Bco-Qrz /Bco Pres. 6 m.;Hoja Z74;Euro-Design 60;Euro-Design 60 Bco-Qrz /Bco;Blanco;6;0.0;0.0
541.170.398;Hoja T94 Apert. exterior Euro-Design 60 Blanco Pres. 6 m.;Hoja T94 Apert. exterior;Euro-Design 60;Apert. exterior Euro-Design 60 Blanco;Apert. exterior Euro-Design 60 Blanco;6;0.0;0.0
541.330.790;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Rob/Rob Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Rob/Rob;Roble;6;0.0;0.0
541.330.194;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Rob Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Rob;Roble;6;0.0;0.0
541.330.195;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Rob/Bco Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Rob/Bco;Roble;6;0.0;0.0
541.330.200;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Ant L/Ant L Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Ant L/Ant L;Ant L;6;0.0;0.0
541.330.201;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Ant L Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Ant L;Ant L;6;0.0;0.0
541.330.205;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Ant L/Bco Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Ant L/Bco;Ant L;6;0.0;0.0
541.330.196;Hoja T94 Apert. exterior Euro-Desing 60 Mar-B.Brow/B.Brow Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-B.Brow/B.Brow;Black Brown;6;0.0;0.0
541.330.197;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/B.Brow Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/B.Brow;Black Brown;6;0.0;0.0
541.330.199;Hoja T94 Apert. exterior Euro-Desing 60 Bco-B.Brow/Bco Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-B.Brow/Bco;Black Brown;6;0.0;0.0
541.330.190;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Nog/Nog Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Nog/Nog;Nogal;6;0.0;0.0
541.330.191;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Nog Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Nog;Nogal;6;0.0;0.0
541.330.192;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Nog/Bco Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Nog/Bco;Nogal;6;0.0;0.0
541.330.212;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Win/Win Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Win/Win;Winchester;6;0.0;0.0
541.330.188;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Win Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Win;Winchester;6;0.0;0.0
541.330.189;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Win/Bco Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Win/Bco;Winchester;6;0.0;0.0
541.330.139;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Mon/Mon Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Mon/Mon;Monument;6;0.0;0.0
541.330.136;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Mon Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Mon;Monument;6;0.0;0.0
541.330.138;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Mon/Bco Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Mon/Bco;Monument;6;0.0;0.0
541.330.143;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Negro M./Negro M. Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Negro M./Negro M.;Apert. exterior Euro-Desing 60 Mar-Negro M./Negro M.;6;0.0;0.0
541.330.144;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Negro M. Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Negro M.;Blanco;6;0.0;0.0
541.330.145;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Negro M./Bco Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Negro M./Bco;Blanco;6;0.0;0.0
541.330.162;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Turn/Turn Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Turn/Turn;Turner;6;0.0;0.0
541.330.163;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Turn Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Turn;Turner;6;0.0;0.0
541.330.164;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Turn/Bco Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Turn/Bco;Turner;6;0.0;0.0
541.330.166;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Sheff A./Sheff A. Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Sheff A./Sheff A.;Sheffield;6;0.0;0.0
541.330.160;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Sheff A. Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Sheff A.;Sheffield;6;0.0;0.0
541.330.161;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Sheff A./Bco Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Sheff A./Bco;Sheffield;6;0.0;0.0
541.330.175;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Hab/Hab Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Hab/Hab;Habano;6;0.0;0.0
541.330.176;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Hab Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Hab;Habano;6;0.0;0.0
541.330.177;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Hab/Bco Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Hab/Bco;Habano;6;0.0;0.0
541.330.169;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Tit/Tit Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Tit/Tit;Titanium;6;0.0;0.0
541.330.173;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Tit Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Bco/Tit;Titanium;6;0.0;0.0
541.330.174;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Tit/Bco Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Bco-Tit/Bco;Titanium;6;0.0;0.0
541.330.232;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Ant M/Ant M Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Ant M/Ant M;Ant M;6;0.0;0.0
541.330.246;Hoja T94 Apert.exterior Euro-Desing 60 Bco-Bco/Ant M Pres. 6 m.;Hoja T;;Apert.exterior Euro-Desing 60 Bco-Bco/Ant M;Ant M;6;0.0;0.0
541.330.247;Hoja T94 Apert.exterior Euro-Desing 60 Bco-Ant M/Bco Pres. 6 m;Hoja T;;Apert.exterior Euro-Desing 60 Bco-Ant M/Bco;Ant M;6;0.0;0.0
541.330.236;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Black S/Black S Pres. 6 m.;Hoja T;;Apert. exterior Euro-Desing 60 Mar-Black S/Black S;Apert. exterior Euro-Desing 60 Mar-Black S/Black S;6;0.0;0.0
